timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:23:36.892,-9,-38,1033,2502,-549,-1586
2025-10-11 16:23:36.924,-16,-38,1031,366,610,0
2025-10-11 16:23:36.924,-19,-53,1036,427,-183,1037
2025-10-11 16:23:36.924,-7,-54,1035,1953,183,-732
2025-10-11 16:23:36.969,-12,-34,1028,1464,854,-1281
2025-10-11 16:23:36.969,-18,-41,1028,-671,915,-1037
2025-10-11 16:23:37.017,-15,-58,1029,-305,61,-427
2025-10-11 16:23:37.018,-8,-59,1026,488,-854,61
2025-10-11 16:23:37.066,-2,-62,1024,1831,-183,244
2025-10-11 16:23:37.067,-9,-50,1024,2685,366,183
2025-10-11 16:23:37.068,-11,-34,1019,732,732,122
2025-10-11 16:23:37.115,-17,-45,1018,610,854,183
2025-10-11 16:23:37.116,-19,-54,1023,2075,-793,-61
2025-10-11 16:23:37.175,-15,-33,1019,1037,-1647,61
2025-10-11 16:23:37.175,-14,-41,1019,-305,-915,366
2025-10-11 16:23:37.175,-13,-47,1021,854,-305,-366
2025-10-11 16:23:37.220,-11,-38,1017,915,244,-549
2025-10-11 16:23:37.220,-16,-47,1009,244,-366,-183
2025-10-11 16:23:37.262,-20,-50,1016,1037,-1892,549
2025-10-11 16:23:37.262,-14,-35,1020,1220,-2868,-61
2025-10-11 16:23:37.263,-11,-32,1023,915,-2563,-915
2025-10-11 16:23:37.310,-9,-39,1024,793,-1281,-427
2025-10-11 16:23:37.311,-7,-46,1029,976,427,-244
2025-10-11 16:23:37.359,-20,-38,1037,244,-305,0
2025-10-11 16:23:37.360,-14,-36,1033,-732,-1403,-366
2025-10-11 16:23:37.360,-4,-47,1022,-976,-671,-366
2025-10-11 16:23:37.407,-7,-60,1018,549,-244,-244
2025-10-11 16:23:37.408,-7,-53,1012,2502,488,0
2025-10-11 16:23:37.461,-21,-31,1018,1464,61,610
2025-10-11 16:23:37.462,-22,-26,1022,-244,-915,366
2025-10-11 16:23:37.510,-18,-38,1025,61,-2563,-1159
2025-10-11 16:23:37.510,-13,-46,1025,2319,-3051,-1281
2025-10-11 16:23:37.510,-2,-40,1031,2807,-1281,-1159
2025-10-11 16:23:37.553,0,-26,1032,244,183,-244
2025-10-11 16:23:37.555,-8,-39,1031,488,122,0
2025-10-11 16:23:37.602,-2,-36,1026,1708,-549,122
2025-10-11 16:23:37.602,-4,-29,1028,1525,-610,610
2025-10-11 16:23:37.603,-2,-33,1028,671,-976,732
2025-10-11 16:23:37.651,0,-30,1028,976,-122,183
2025-10-11 16:23:37.651,-5,-30,1029,1586,671,-305
2025-10-11 16:23:37.700,-12,-30,1032,1647,427,-122
2025-10-11 16:23:37.700,-11,-26,1035,1220,-549,-366
2025-10-11 16:23:37.701,-3,-28,1035,976,2014,549
2025-10-11 16:23:37.750,4,-27,1032,61,6225,2258
2025-10-11 16:23:37.750,8,-36,1035,122,12573,5615
2025-10-11 16:23:37.799,10,-37,1031,-793,18798,7019
2025-10-11 16:23:37.799,0,-47,1040,-1586,25024,7385
2025-10-11 16:23:37.846,-13,-38,1030,-2197,31311,7751
2025-10-11 16:23:37.846,-14,-34,1023,-2197,-22873,10864
2025-10-11 16:23:37.847,-31,-33,1031,-3173,-10300,12145
2025-10-11 16:23:37.895,-59,-32,1031,-4272,1419,12695
2025-10-11 16:23:37.896,-88,-49,1034,-5371,9903,12023
2025-10-11 16:23:37.943,-126,-55,1022,-4333,19485,9765
2025-10-11 16:23:37.944,-177,-47,1002,-3723,24124,9094
2025-10-11 16:23:37.945,-179,-38,998,-4394,-29388,10742
2025-10-11 16:23:37.993,-185,-90,995,-2746,-11932,0
2025-10-11 16:23:37.993,-290,-50,992,-976,-5584,-11108
2025-10-11 16:23:38.043,-382,-31,984,-3112,-4974,-13610
2025-10-11 16:23:38.043,-398,-61,957,-671,-9002,-12451
2025-10-11 16:23:38.043,-557,-57,906,10131,-6683,-11108
2025-10-11 16:23:38.091,-491,-36,952,14831,-10040,-6652
2025-10-11 16:23:38.091,-517,-63,873,20080,-9368,-5004
2025-10-11 16:23:38.139,-579,-69,913,10681,-18707,-8422
2025-10-11 16:23:38.140,-708,-16,824,8850,25345,-4760
2025-10-11 16:23:38.140,-653,-44,757,6164,10696,-6164
2025-10-11 16:23:38.187,-660,-30,744,7446,4166,-1220
2025-10-11 16:23:38.188,-659,-36,718,12695,3922,2319
2025-10-11 16:23:38.236,-693,-12,716,15319,2029,4638
2025-10-11 16:23:38.237,-781,7,690,11718,-8835,3967
2025-10-11 16:23:38.285,-795,4,677,4638,-28732,427
2025-10-11 16:23:38.285,-751,24,655,-2014,18493,-4150
2025-10-11 16:23:38.286,-727,28,634,-9826,13671,-8239
2025-10-11 16:23:38.339,-728,17,628,-14953,9887,-5249
2025-10-11 16:23:38.339,-734,-41,618,-10070,4821,2502
2025-10-11 16:23:38.383,-722,-31,627,-3234,-1708,6164
2025-10-11 16:23:38.384,-734,15,633,-1647,-3540,3051
2025-10-11 16:23:38.384,-733,29,634,-9826,-5615,-1464
2025-10-11 16:23:38.431,-729,-11,642,-8666,-4943,-4638
2025-10-11 16:23:38.432,-713,-36,649,-1647,-3234,61
2025-10-11 16:23:38.480,-727,-19,663,2075,-3540,3356
2025-10-11 16:23:38.481,-731,-1,669,-976,-5065,2441
2025-10-11 16:23:38.482,-728,-1,670,-1647,-4821,854
2025-10-11 16:23:38.528,-734,7,673,-4699,-4272,-2380
2025-10-11 16:23:38.529,-752,-11,686,-3479,-7202,-2014
2025-10-11 16:23:38.600,-739,-9,685,-3112,-7385,-1770
2025-10-11 16:23:38.600,-731,-15,699,-3662,-4821,-1098
2025-10-11 16:23:38.600,-742,-35,705,-305,-3479,-305
2025-10-11 16:23:38.629,-744,-21,706,1892,-4150,183
2025-10-11 16:23:38.630,-736,-17,704,1220,-3234,0
2025-10-11 16:23:38.675,-751,-10,710,-610,-3234,-1525
2025-10-11 16:23:38.676,-757,-12,712,-3479,-6164,-3234
2025-10-11 16:23:38.723,-744,-21,713,-3784,-7263,-3540
2025-10-11 16:23:38.724,-730,-33,714,122,-6103,-793
2025-10-11 16:23:38.725,-745,-26,722,671,-9094,-488
2025-10-11 16:23:38.772,-760,-22,732,-1770,-17028,-2136
2025-10-11 16:23:38.773,-811,-27,753,-1220,28671,-4821
2025-10-11 16:23:38.821,-809,-51,764,3234,-5447,-5126
2025-10-11 16:23:38.821,-723,-47,695,10009,-23392,-61
2025-10-11 16:23:38.822,-666,3,747,11596,-26688,6103
2025-10-11 16:23:38.880,-679,36,768,-6896,25238,4333
2025-10-11 16:23:38.880,-686,26,744,-26306,6622,6164
2025-10-11 16:23:38.919,-629,-171,773,-23559,3936,-5859
2025-10-11 16:23:38.919,-497,-181,864,22521,-10529,-18798
2025-10-11 16:23:38.924,-483,-26,883,27465,-31403,32028
2025-10-11 16:23:38.967,-380,158,796,11169,-26276,-23803
2025-10-11 16:23:38.968,-328,196,860,-18981,-14802,5615
