timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:15:03.778,0,-316,993,-854,-61,610
2025-10-11 16:15:03.825,3,-297,988,2502,-793,854
2025-10-11 16:15:03.826,0,-290,985,2685,-427,915
2025-10-11 16:15:03.874,-8,-306,1001,5371,-854,1831
2025-10-11 16:15:03.875,3,-287,1014,10070,-1647,2136
2025-10-11 16:15:03.934,23,-219,994,5981,-183,732
2025-10-11 16:15:03.934,13,-229,983,-4333,2563,61
2025-10-11 16:15:03.934,-5,-281,995,-5493,1220,0
2025-10-11 16:15:03.972,0,-308,1000,2929,-1037,-183
2025-10-11 16:15:03.973,6,-265,984,10009,-183,-488
2025-10-11 16:15:04.021,8,-235,979,7446,976,-1281
2025-10-11 16:15:04.021,5,-246,980,4638,1220,-1708
2025-10-11 16:15:04.022,2,-260,975,4211,793,-1403
2025-10-11 16:15:04.070,0,-267,976,4394,183,-1586
2025-10-11 16:15:04.071,4,-279,983,7019,-610,-1586
2025-10-11 16:15:04.119,5,-248,974,6164,-366,-1403
2025-10-11 16:15:04.119,3,-242,976,549,732,-915
2025-10-11 16:15:04.120,2,-271,980,-732,1220,-549
2025-10-11 16:15:04.167,0,-279,980,3112,427,-366
2025-10-11 16:15:04.167,-5,-263,980,3784,-1831,-427
2025-10-11 16:15:04.216,14,-245,983,1586,-549,-427
2025-10-11 16:15:04.216,5,-248,987,-1037,1037,-366
2025-10-11 16:15:04.264,0,-264,987,-793,427,-244
2025-10-11 16:15:04.265,1,-264,979,488,-1037,-427
2025-10-11 16:15:04.266,-1,-262,981,2136,-2014,-183
2025-10-11 16:15:04.313,6,-253,987,2258,-1831,-122
2025-10-11 16:15:04.314,11,-249,982,976,-549,-61
2025-10-11 16:15:04.362,3,-247,979,-610,0,-61
2025-10-11 16:15:04.362,4,-245,985,-2014,-854,-732
2025-10-11 16:15:04.363,0,-256,989,-793,-1525,-610
2025-10-11 16:15:04.411,10,-274,991,2746,-2014,-122
2025-10-11 16:15:04.411,9,-250,985,2197,-976,183
2025-10-11 16:15:04.459,9,-253,987,122,-915,61
2025-10-11 16:15:04.460,11,-261,983,-122,-1403,244
2025-10-11 16:15:04.461,10,-266,983,1159,-1586,610
2025-10-11 16:15:04.518,6,-252,989,1464,-1403,1159
2025-10-11 16:15:04.518,11,-253,996,1098,-915,732
2025-10-11 16:15:04.557,6,-251,996,1098,-915,671
2025-10-11 16:15:04.559,2,-257,999,854,-1892,61
2025-10-11 16:15:04.562,9,-256,999,2197,-1464,366
