timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:12:36.015,-66,222,999,19470,-10437,305
2025-10-11 16:12:36.016,-66,313,990,-11840,-6164,-1953
2025-10-11 16:12:36.093,-64,189,1030,-21057,-5249,-1403
2025-10-11 16:12:36.093,-57,99,1043,-9277,-4394,732
2025-10-11 16:12:36.127,-58,132,1049,4760,-4638,1037
2025-10-11 16:12:36.127,-60,212,1040,4455,-5004,183
2025-10-11 16:12:36.127,-54,241,1038,-6652,-3662,-366
2025-10-11 16:12:36.168,-45,198,1039,-13366,-1464,-1098
2025-10-11 16:12:36.169,-47,168,1044,-13549,488,-488
2025-10-11 16:12:36.210,-55,131,1035,-7507,1525,305
2025-10-11 16:12:36.210,-51,127,1035,2014,1281,1892
2025-10-11 16:12:36.211,-48,176,1018,2685,1586,1281
2025-10-11 16:12:36.258,-53,204,1007,-5126,2136,793
2025-10-11 16:12:36.258,-60,179,1002,-9582,2441,244
2025-10-11 16:12:36.306,-60,148,1014,-9033,1525,244
2025-10-11 16:12:36.307,-57,144,1011,-4394,1403,0
2025-10-11 16:12:36.355,-65,157,1011,-2014,1770,427
2025-10-11 16:12:36.356,-65,164,1010,-2136,1403,-305
2025-10-11 16:12:36.357,-60,171,1008,-4760,1403,-732
2025-10-11 16:12:36.410,-62,160,1001,-8178,1708,-1098
2025-10-11 16:12:36.410,-61,141,1012,-9094,1342,-183
2025-10-11 16:12:36.456,-64,121,1016,-3723,610,610
2025-10-11 16:12:36.456,-66,145,1020,-793,732,732
2025-10-11 16:12:36.456,-63,165,1020,-2746,976,-122
2025-10-11 16:12:36.501,-66,161,1018,-5920,1770,-732
2025-10-11 16:12:36.502,-68,145,1018,-7446,2319,-732
2025-10-11 16:12:36.551,-70,131,1014,-7507,2563,-488
2025-10-11 16:12:36.551,-72,122,1016,-6530,1892,-366
2025-10-11 16:12:36.552,-73,114,1015,-4333,549,0
2025-10-11 16:12:36.599,-72,114,1013,-2014,244,0
2025-10-11 16:12:36.600,-70,134,1010,-1770,1220,244
2025-10-11 16:12:36.647,-69,130,1015,-4455,1647,-183
2025-10-11 16:12:36.648,-68,116,1014,-5065,1098,305
2025-10-11 16:12:36.710,-70,110,1006,-5249,976,854
2025-10-11 16:12:36.711,-65,98,1008,-2746,1464,1220
2025-10-11 16:12:36.711,-73,115,1011,-1342,1525,915
2025-10-11 16:12:36.746,-74,115,1011,-2075,732,427
2025-10-11 16:12:36.749,-71,118,1008,-2319,488,549
2025-10-11 16:12:36.795,-72,131,1003,-4577,793,-305
2025-10-11 16:12:36.796,-79,119,1007,-7080,610,-183
2025-10-11 16:12:36.796,-78,97,1016,-5432,-427,610
2025-10-11 16:12:36.843,-78,83,1019,732,-1037,732
2025-10-11 16:12:36.843,-72,120,1015,1831,-122,610
2025-10-11 16:12:36.891,-76,129,1017,-1342,366,-366
2025-10-11 16:12:36.892,-79,107,1025,-2380,-427,-427
2025-10-11 16:12:36.893,-74,94,1028,-61,-1342,-366
2025-10-11 16:12:36.940,-74,111,1024,854,-1220,-244
2025-10-11 16:12:36.941,-70,121,1030,-1220,-427,-61
2025-10-11 16:12:36.993,-70,114,1031,-2380,671,-671
2025-10-11 16:12:36.993,-69,105,1029,-1831,1464,-854
2025-10-11 16:12:37.038,-74,107,1027,-1525,1281,-549
2025-10-11 16:12:37.040,-72,106,1023,-2441,549,-671
2025-10-11 16:12:37.040,-68,91,1015,-2075,915,-305
2025-10-11 16:12:37.086,-70,90,1017,-1098,1281,244
2025-10-11 16:12:37.087,-74,93,1020,-427,915,854
2025-10-11 16:12:37.135,-71,93,1021,1220,610,1037
2025-10-11 16:12:37.136,-70,111,1013,976,549,122
2025-10-11 16:12:37.136,-74,124,1006,-1953,1098,-244
2025-10-11 16:12:37.184,-82,102,1008,-3540,915,-488
2025-10-11 16:12:37.185,-78,92,1015,-1586,-366,-610
2025-10-11 16:12:37.257,-78,105,1017,305,-1220,-915
2025-10-11 16:12:37.257,-79,114,1017,-1770,-183,-1770
2025-10-11 16:12:37.257,-73,92,1013,-1342,732,-1770
2025-10-11 16:12:37.283,-72,94,1014,-1342,671,-854
2025-10-11 16:12:37.283,-72,99,1013,-1647,305,-671
2025-10-11 16:12:37.331,-72,94,1018,-1525,-366,-854
2025-10-11 16:12:37.332,-79,96,1017,-1159,-854,-1464
2025-10-11 16:12:37.333,-79,90,1024,-793,-1281,-1220
2025-10-11 16:12:37.379,-72,95,1021,-854,-366,-1159
2025-10-11 16:12:37.380,-73,100,1017,-1831,1037,-1281
2025-10-11 16:12:37.428,-81,98,1016,-3173,1342,-976
2025-10-11 16:12:37.429,-81,88,1020,-3234,0,-1220
2025-10-11 16:12:37.477,-77,91,1011,-3723,0,-1953
2025-10-11 16:12:37.478,-80,81,1016,-3662,-427,-2014
2025-10-11 16:12:37.478,-76,68,1018,-1892,-1037,-1892
2025-10-11 16:12:37.540,-79,71,1018,-122,-1220,-1342
2025-10-11 16:12:37.540,-74,79,1019,610,-1098,-1342
2025-10-11 16:12:37.582,-75,84,1019,183,-732,-915
2025-10-11 16:12:37.582,-75,86,1018,-671,-488,-488
2025-10-11 16:12:37.582,-78,90,1019,-1403,-427,-549
2025-10-11 16:12:37.623,-78,99,1023,-2807,-427,-549
2025-10-11 16:12:37.623,-75,95,1032,-4821,-854,-1708
2025-10-11 16:12:37.672,-70,78,1028,-4394,244,-1953
2025-10-11 16:12:37.672,-74,73,1032,-4211,732,-2319
2025-10-11 16:12:37.673,-76,68,1029,-5004,183,-2380
2025-10-11 16:12:37.720,-73,59,1020,-5493,183,-2075
